DATE;GTIN 13;Store;Sales;;
11/06/2022;139903;Store 10;3;;
11/06/2022;139586;Store 8;49;;
11/06/2022;139650;Store 15;3;;
11/06/2022;139764;Store 15;73;;
11/06/2022;139756;Store 6;34;;
11/06/2022;139707;Store 6;98;;
11/06/2022;139817;Store 1;15;;
11/06/2022;139399;Store 8;39;;
11/06/2022;139411;Store 16;85;;
11/06/2022;139762;Store 14;71;;
11/06/2022;139657;Store 4;209;;
11/06/2022;139561;Store 14;107;;
11/06/2022;139915;Store 10;22;;
11/06/2022;139547;Store 4;64;;
11/06/2022;139844;Store 12;76;;
11/06/2022;139908;Store 11;65;;
11/06/2022;139582;Store 7;2561;;
11/06/2022;139764;Store 16;73;;
12/06/2022;139680;Store 10;264;;
12/06/2022;139474;Store 2;9;;
12/06/2022;139575;Store 1;10;;
12/06/2022;139650;Store 7;24;;
12/06/2022;139804;Store 15;40;;
12/06/2022;139496;Store 14;196;;
12/06/2022;139475;Store 7;81;;
12/06/2022;139681;Store 12;4;;
12/06/2022;139820;Store 12;42;;
12/06/2022;139752;Store 14;514;;
12/06/2022;139432;Store 4;105;;
12/06/2022;139693;Store 3;26;;
12/06/2022;139851;Store 15;6;;
12/06/2022;139771;Store 9;110;;
12/06/2022;139792;Store 13;194;;
12/06/2022;139789;Store 16;47;;
12/06/2022;139864;Store 7;7;;
12/06/2022;139630;Store 15;3;;
12/06/2022;139730;Store 7;9;;
12/06/2022;139904;Store 4;3;;
12/06/2022;139540;Store 16;1;;
12/06/2022;139660;Store 5;13;;
12/06/2022;139914;Store 8;1;;
12/06/2022;139613;Store 7;4;;
12/06/2022;139535;Store 13;3;;
12/06/2022;139553;Store 11;177;;
12/06/2022;139896;Store 16;202;;
12/06/2022;139864;Store 12;95;;
12/06/2022;139718;Store 8;85;;
12/06/2022;139931;Store 5;172;;
12/06/2022;139618;Store 3;52;;
12/06/2022;139569;Store 10;41;;
12/06/2022;139527;Store 10;55;;
12/06/2022;139804;Store 16;32;;
12/06/2022;139573;Store 14;10;;
12/06/2022;139907;Store 8;7;;
12/06/2022;139853;Store 10;27;;
12/06/2022;139924;Store 12;191;;
12/06/2022;139940;Store 9;586;;
12/06/2022;139636;Store 10;40;;
12/06/2022;139902;Store 12;73;;
12/06/2022;139762;Store 16;7;;
12/06/2022;139843;Store 5;53;;
12/06/2022;139743;Store 12;272;;
12/06/2022;139927;Store 6;24;;
12/06/2022;139438;Store 1;25;;
12/06/2022;139687;Store 14;13;;
12/06/2022;139935;Store 2;159;;
13/06/2022;139598;Store 12;442;;
13/06/2022;139719;Store 11;106;;
13/06/2022;139474;Store 3;59;;
13/06/2022;139844;Store 6;446;;
13/06/2022;139756;Store 7;260;;
13/06/2022;139639;Store 16;234;;
13/06/2022;139781;Store 12;486;;
13/06/2022;139879;Store 1;1;;
13/06/2022;139570;Store 12;44;;
13/06/2022;139628;Store 11;35;;
13/06/2022;139608;Store 13;93;;
13/06/2022;139586;Store 1;15;;
13/06/2022;139693;Store 8;347;;
13/06/2022;139474;Store 2;71;;
13/06/2022;139915;Store 15;1;;
13/06/2022;139431;Store 5;14;;
13/06/2022;139723;Store 10;255;;
13/06/2022;139530;Store 10;19;;
13/06/2022;139442;Store 16;94;;
13/06/2022;139454;Store 7;12;;
13/06/2022;139893;Store 5;38;;
13/06/2022;139678;Store 1;47;;
13/06/2022;139664;Store 13;2;;
13/06/2022;139837;Store 5;7;;
13/06/2022;139470;Store 1;2;;
13/06/2022;139603;Store 11;67;;
13/06/2022;139454;Store 2;313;;
13/06/2022;139717;Store 1;101;;
13/06/2022;139930;Store 9;8;;
13/06/2022;139500;Store 12;41;;
13/06/2022;139427;Store 3;13;;
13/06/2022;139832;Store 4;85;;
13/06/2022;139574;Store 3;82;;
13/06/2022;139803;Store 1;100;;
13/06/2022;139677;Store 7;240;;
13/06/2022;139711;Store 3;41;;
13/06/2022;139921;Store 6;4;;
13/06/2022;139869;Store 1;65;;
14/06/2022;139736;Store 15;50;;
14/06/2022;139631;Store 6;34;;
14/06/2022;139934;Store 11;10;;
14/06/2022;139630;Store 15;43;;
14/06/2022;139731;Store 7;63;;
14/06/2022;139553;Store 16;151;;
14/06/2022;139833;Store 14;11;;
14/06/2022;139465;Store 14;76;;
14/06/2022;139411;Store 3;14;;
14/06/2022;139583;Store 4;14;;
14/06/2022;139561;Store 12;37;;
14/06/2022;139761;Store 4;121;;
14/06/2022;139571;Store 11;21;;
14/06/2022;139536;Store 12;7;;
14/06/2022;139762;Store 12;187;;
14/06/2022;139901;Store 11;169;;
14/06/2022;139729;Store 6;36;;
14/06/2022;139762;Store 8;15;;
14/06/2022;139559;Store 9;15;;
14/06/2022;139617;Store 14;44;;
14/06/2022;139460;Store 7;29;;
14/06/2022;139851;Store 4;130;;
14/06/2022;139579;Store 14;114;;
14/06/2022;139718;Store 5;1;;
14/06/2022;139495;Store 8;2;;
14/06/2022;139539;Store 8;23;;
14/06/2022;139464;Store 14;73;;
14/06/2022;139918;Store 1;2;;
14/06/2022;139868;Store 15;1;;
14/06/2022;139489;Store 5;44;;
14/06/2022;139842;Store 16;31;;
14/06/2022;139412;Store 12;34;;
14/06/2022;139498;Store 1;94;;
14/06/2022;139801;Store 8;47;;
14/06/2022;139502;Store 1;19;;
14/06/2022;139685;Store 2;21;;
14/06/2022;139512;Store 8;3;;
14/06/2022;139810;Store 2;40;;
14/06/2022;139938;Store 14;9;;
14/06/2022;139795;Store 1;231;;
14/06/2022;139647;Store 9;61;;
14/06/2022;139834;Store 12;153;;
14/06/2022;139504;Store 11;407;;
14/06/2022;139528;Store 12;33;;
14/06/2022;139540;Store 10;3;;
14/06/2022;139751;Store 8;1354;;
15/06/2022;139899;Store 12;185;;
15/06/2022;139755;Store 2;480;;
15/06/2022;139695;Store 16;39;;
15/06/2022;139472;Store 13;96;;
15/06/2022;139471;Store 1;12;;
15/06/2022;139473;Store 11;376;;
15/06/2022;139563;Store 11;67;;
15/06/2022;139701;Store 2;6;;
15/06/2022;139908;Store 9;253;;
15/06/2022;139602;Store 11;72;;
15/06/2022;139736;Store 13;26;;
15/06/2022;139606;Store 2;36;;
15/06/2022;139507;Store 1;1;;
15/06/2022;139618;Store 12;2;;
15/06/2022;139499;Store 5;89;;
15/06/2022;139436;Store 13;77;;
15/06/2022;139900;Store 6;56;;
15/06/2022;139796;Store 2;42;;
15/06/2022;139636;Store 3;16;;
15/06/2022;139870;Store 15;57;;
15/06/2022;139495;Store 3;5;;
15/06/2022;139468;Store 9;4;;
15/06/2022;139726;Store 14;31;;
15/06/2022;139855;Store 2;1341;;
15/06/2022;139783;Store 11;60;;
15/06/2022;139874;Store 16;20;;
15/06/2022;139618;Store 3;158;;
15/06/2022;139916;Store 14;93;;
15/06/2022;139476;Store 9;389;;
15/06/2022;139691;Store 7;8;;
15/06/2022;139676;Store 5;17;;
15/06/2022;139429;Store 4;32;;
15/06/2022;139522;Store 8;125;;
15/06/2022;139675;Store 2;48;;
15/06/2022;139423;Store 9;24;;
15/06/2022;139769;Store 10;36;;
15/06/2022;139722;Store 6;38;;
15/06/2022;139520;Store 3;76;;
15/06/2022;139707;Store 2;34;;
15/06/2022;139794;Store 8;2;;
15/06/2022;139858;Store 4;79;;
15/06/2022;139846;Store 3;6;;
15/06/2022;139707;Store 10;171;;
15/06/2022;139607;Store 10;1643;;
16/06/2022;139599;Store 8;1;;
16/06/2022;139914;Store 3;26;;
16/06/2022;139681;Store 7;71;;
16/06/2022;139926;Store 13;12;;
16/06/2022;139544;Store 9;111;;
16/06/2022;139640;Store 16;330;;
16/06/2022;139722;Store 7;30;;
16/06/2022;139731;Store 9;27;;
16/06/2022;139831;Store 9;170;;
16/06/2022;139799;Store 9;97;;
16/06/2022;139916;Store 7;22;;
16/06/2022;139458;Store 4;158;;
16/06/2022;139696;Store 8;21;;
16/06/2022;139938;Store 12;37;;
16/06/2022;139688;Store 10;1948;;
16/06/2022;139462;Store 7;40;;
16/06/2022;139608;Store 14;17;;
16/06/2022;139406;Store 10;80;;
16/06/2022;139887;Store 16;30;;
16/06/2022;139918;Store 11;708;;
16/06/2022;139690;Store 15;181;;
16/06/2022;139672;Store 13;227;;
16/06/2022;139702;Store 12;3;;
16/06/2022;139620;Store 6;26;;
16/06/2022;139534;Store 15;16;;
16/06/2022;139651;Store 13;53;;
16/06/2022;139440;Store 16;83;;
16/06/2022;139776;Store 2;4;;
16/06/2022;139816;Store 12;181;;
16/06/2022;139896;Store 14;167;;
16/06/2022;139588;Store 13;38;;
16/06/2022;139754;Store 1;138;;
16/06/2022;139834;Store 13;19;;
16/06/2022;139523;Store 11;18;;
16/06/2022;139739;Store 4;8;;
16/06/2022;139526;Store 16;21;;
16/06/2022;139924;Store 16;102;;
16/06/2022;139653;Store 15;10;;
17/06/2022;139450;Store 4;39;;
17/06/2022;139775;Store 3;514;;
17/06/2022;139693;Store 4;40;;
17/06/2022;139581;Store 14;61;;
17/06/2022;139610;Store 5;18;;
17/06/2022;139880;Store 14;36;;
17/06/2022;139421;Store 1;685;;
17/06/2022;139404;Store 15;12;;
17/06/2022;139636;Store 1;25;;
17/06/2022;139918;Store 4;15;;
17/06/2022;139487;Store 13;185;;
17/06/2022;139730;Store 12;1099;;
17/06/2022;139894;Store 12;33;;
17/06/2022;139737;Store 5;10;;
17/06/2022;139537;Store 15;81;;
17/06/2022;139885;Store 11;16;;
17/06/2022;139884;Store 8;39;;
17/06/2022;139676;Store 13;2;;
17/06/2022;139914;Store 15;601;;
17/06/2022;139713;Store 4;2;;
17/06/2022;139455;Store 3;2;;
17/06/2022;139921;Store 11;82;;
17/06/2022;139924;Store 13;25;;
17/06/2022;139796;Store 6;39;;
17/06/2022;139466;Store 1;110;;
17/06/2022;139543;Store 14;45;;
17/06/2022;139598;Store 8;77;;
17/06/2022;139796;Store 15;284;;
17/06/2022;139558;Store 10;12;;
17/06/2022;139875;Store 8;32;;
17/06/2022;139404;Store 1;31;;
17/06/2022;139880;Store 15;10;;
17/06/2022;139426;Store 3;1022;;
17/06/2022;139792;Store 11;250;;
17/06/2022;139586;Store 10;99;;
17/06/2022;139412;Store 16;15;;
17/06/2022;139757;Store 1;268;;
17/06/2022;139644;Store 1;162;;
18/06/2022;139722;Store 6;181;;
18/06/2022;139434;Store 7;76;;
18/06/2022;139405;Store 10;6;;
18/06/2022;139563;Store 14;1;;
18/06/2022;139513;Store 8;34;;
18/06/2022;139495;Store 2;65;;
18/06/2022;139728;Store 13;30;;
18/06/2022;139450;Store 11;84;;
18/06/2022;139740;Store 15;50;;
18/06/2022;139464;Store 6;54;;
18/06/2022;139705;Store 12;55;;
18/06/2022;139896;Store 3;37;;
18/06/2022;139587;Store 3;39;;
18/06/2022;139537;Store 16;22;;
18/06/2022;139895;Store 8;10;;
18/06/2022;139665;Store 6;24;;
18/06/2022;139711;Store 8;14;;
18/06/2022;139931;Store 13;20;;
18/06/2022;139776;Store 16;79;;
18/06/2022;139506;Store 16;7;;
18/06/2022;139693;Store 6;7;;
18/06/2022;139686;Store 10;1;;
18/06/2022;139912;Store 9;21;;
18/06/2022;139647;Store 5;340;;
18/06/2022;139862;Store 14;87;;
18/06/2022;139820;Store 1;84;;
18/06/2022;139514;Store 3;14;;
18/06/2022;139629;Store 7;13;;
18/06/2022;139521;Store 12;27;;
19/06/2022;139609;Store 7;24;;
19/06/2022;139548;Store 11;28;;
19/06/2022;139929;Store 4;8;;
19/06/2022;139934;Store 9;382;;
19/06/2022;139419;Store 15;70;;
19/06/2022;139565;Store 10;50;;
19/06/2022;139804;Store 14;2;;
19/06/2022;139924;Store 1;1;;
19/06/2022;139782;Store 14;36;;
19/06/2022;139455;Store 13;59;;
19/06/2022;139903;Store 16;46;;
19/06/2022;139634;Store 4;42;;
19/06/2022;139691;Store 13;221;;
19/06/2022;139737;Store 16;17;;
19/06/2022;139600;Store 4;37;;
19/06/2022;139498;Store 14;105;;
19/06/2022;139930;Store 4;9;;
19/06/2022;139839;Store 14;24;;
19/06/2022;139459;Store 7;6;;
19/06/2022;139913;Store 9;76;;
19/06/2022;139655;Store 2;14;;
19/06/2022;139592;Store 9;21;;
19/06/2022;139619;Store 1;245;;
19/06/2022;139670;Store 7;128;;
19/06/2022;139801;Store 13;18;;
19/06/2022;139560;Store 13;80;;
19/06/2022;139606;Store 7;155;;
19/06/2022;139641;Store 10;15;;
19/06/2022;139887;Store 6;12;;
19/06/2022;139933;Store 7;2;;
19/06/2022;139917;Store 4;6;;
19/06/2022;139780;Store 13;62;;
19/06/2022;139777;Store 13;152;;
19/06/2022;139937;Store 5;205;;
19/06/2022;139855;Store 14;15;;
19/06/2022;139896;Store 14;80;;
20/06/2022;139702;Store 12;2075;;
20/06/2022;139936;Store 2;15;;
20/06/2022;139598;Store 13;123;;
20/06/2022;139616;Store 9;1;;
20/06/2022;139920;Store 2;1;;
20/06/2022;139632;Store 5;3;;
20/06/2022;139715;Store 13;29;;
20/06/2022;139572;Store 16;9;;
20/06/2022;139589;Store 3;17;;
20/06/2022;139885;Store 2;10;;
20/06/2022;139933;Store 7;932;;
20/06/2022;139853;Store 11;228;;
20/06/2022;139737;Store 7;9;;
20/06/2022;139890;Store 3;6;;
20/06/2022;139512;Store 15;11;;
20/06/2022;139764;Store 2;137;;
20/06/2022;139433;Store 8;5;;
20/06/2022;139618;Store 6;300;;
20/06/2022;139921;Store 4;397;;
20/06/2022;139563;Store 1;73;;
20/06/2022;139908;Store 5;30;;
20/06/2022;139630;Store 1;25;;
20/06/2022;139565;Store 3;182;;
20/06/2022;139448;Store 10;212;;
20/06/2022;139920;Store 13;1331;;
20/06/2022;139770;Store 10;227;;
20/06/2022;139514;Store 7;36;;
20/06/2022;139860;Store 9;46;;
20/06/2022;139772;Store 14;638;;
21/06/2022;139836;Store 3;8;;
21/06/2022;139812;Store 11;26;;
21/06/2022;139792;Store 8;19;;
21/06/2022;139466;Store 2;24;;
21/06/2022;139874;Store 15;191;;
21/06/2022;139610;Store 9;28;;
21/06/2022;139530;Store 2;47;;
21/06/2022;139665;Store 5;9;;
21/06/2022;139529;Store 16;20;;
21/06/2022;139500;Store 14;32;;
21/06/2022;139864;Store 15;46;;
21/06/2022;139606;Store 14;4;;
21/06/2022;139448;Store 8;26;;
21/06/2022;139572;Store 13;9;;
21/06/2022;139561;Store 2;121;;
21/06/2022;139797;Store 9;2;;
21/06/2022;139784;Store 16;7;;
21/06/2022;139407;Store 4;4;;
21/06/2022;139564;Store 6;37;;
21/06/2022;139748;Store 5;32;;
21/06/2022;139445;Store 4;43;;
21/06/2022;139477;Store 1;80;;
21/06/2022;139842;Store 11;830;;
21/06/2022;139548;Store 16;80;;
21/06/2022;139613;Store 7;2093;;
21/06/2022;139546;Store 9;25;;
21/06/2022;139664;Store 14;40;;
21/06/2022;139829;Store 7;84;;
21/06/2022;139879;Store 14;974;;
21/06/2022;139884;Store 15;60;;
21/06/2022;139688;Store 9;26;;
21/06/2022;139511;Store 6;96;;
21/06/2022;139481;Store 2;10;;
21/06/2022;139793;Store 16;3776;;
21/06/2022;139587;Store 11;130;;
22/06/2022;139923;Store 7;20;;
22/06/2022;139921;Store 4;115;;
22/06/2022;139711;Store 11;168;;
22/06/2022;139575;Store 1;19;;
22/06/2022;139498;Store 12;5;;
22/06/2022;139754;Store 14;70;;
22/06/2022;139722;Store 5;227;;
22/06/2022;139544;Store 15;39;;
22/06/2022;139679;Store 14;351;;
22/06/2022;139427;Store 15;22;;
22/06/2022;139820;Store 9;34;;
22/06/2022;139853;Store 7;32;;
22/06/2022;139666;Store 10;31;;
22/06/2022;139813;Store 2;59;;
22/06/2022;139679;Store 5;77;;
22/06/2022;139635;Store 12;1;;
22/06/2022;139641;Store 6;39;;
22/06/2022;139752;Store 11;18;;
22/06/2022;139482;Store 15;24;;
22/06/2022;139424;Store 1;34;;
22/06/2022;139428;Store 16;20;;
22/06/2022;139407;Store 10;38;;
22/06/2022;139476;Store 14;6;;
22/06/2022;139535;Store 16;2;;
22/06/2022;139557;Store 9;117;;
22/06/2022;139863;Store 10;120;;
22/06/2022;139667;Store 2;15;;
22/06/2022;139519;Store 10;53;;
22/06/2022;139927;Store 8;3;;
22/06/2022;139605;Store 1;49;;
22/06/2022;139613;Store 7;23;;
22/06/2022;139938;Store 1;68;;
22/06/2022;139647;Store 2;36;;
22/06/2022;139925;Store 8;272;;
22/06/2022;139685;Store 12;13;;
22/06/2022;139613;Store 2;133;;
22/06/2022;139617;Store 10;2;;
22/06/2022;139799;Store 16;143;;
22/06/2022;139513;Store 12;26;;
22/06/2022;139914;Store 9;2;;
22/06/2022;139791;Store 3;24;;
22/06/2022;139448;Store 4;72;;
22/06/2022;139876;Store 6;1;;
22/06/2022;139610;Store 6;41;;
22/06/2022;139733;Store 10;28;;
22/06/2022;139401;Store 1;135;;
23/06/2022;139599;Store 3;142;;
23/06/2022;139769;Store 12;508;;
23/06/2022;139661;Store 7;73;;
23/06/2022;139680;Store 16;264;;
23/06/2022;139640;Store 4;1;;
23/06/2022;139471;Store 6;74;;
23/06/2022;139611;Store 16;14;;
23/06/2022;139620;Store 4;13;;
23/06/2022;139651;Store 5;409;;
23/06/2022;139461;Store 14;2;;
23/06/2022;139874;Store 10;38;;
23/06/2022;139410;Store 1;1;;
23/06/2022;139813;Store 13;15;;
23/06/2022;139489;Store 1;59;;
23/06/2022;139430;Store 6;98;;
23/06/2022;139447;Store 13;12;;
23/06/2022;139591;Store 11;263;;
23/06/2022;139707;Store 12;55;;
23/06/2022;139449;Store 8;13;;
23/06/2022;139514;Store 1;1;;
23/06/2022;139937;Store 1;12;;
23/06/2022;139610;Store 14;75;;
23/06/2022;139797;Store 1;11;;
23/06/2022;139770;Store 15;20;;
23/06/2022;139905;Store 2;22;;
23/06/2022;139488;Store 7;52;;
23/06/2022;139562;Store 11;13;;
23/06/2022;139460;Store 6;70;;
23/06/2022;139788;Store 15;19;;
23/06/2022;139551;Store 5;129;;
23/06/2022;139875;Store 11;31;;
23/06/2022;139625;Store 11;17;;
23/06/2022;139445;Store 2;11;;
23/06/2022;139484;Store 15;206;;
23/06/2022;139923;Store 4;684;;
23/06/2022;139894;Store 7;53;;
23/06/2022;139441;Store 9;114;;
23/06/2022;139888;Store 3;77;;
23/06/2022;139487;Store 9;42;;
23/06/2022;139511;Store 6;56;;
23/06/2022;139450;Store 2;35;;
23/06/2022;139691;Store 4;4;;
24/06/2022;139763;Store 1;73;;
24/06/2022;139741;Store 15;43;;
24/06/2022;139599;Store 8;143;;
24/06/2022;139434;Store 4;57;;
24/06/2022;139530;Store 14;24;;
24/06/2022;139862;Store 12;21;;
24/06/2022;139611;Store 15;11;;
24/06/2022;139858;Store 11;55;;
24/06/2022;139408;Store 15;74;;
24/06/2022;139639;Store 11;19;;
24/06/2022;139619;Store 14;68;;
24/06/2022;139676;Store 1;16;;
24/06/2022;139784;Store 1;6;;
24/06/2022;139699;Store 15;61;;
24/06/2022;139942;Store 3;93;;
24/06/2022;139693;Store 3;83;;
24/06/2022;139835;Store 5;890;;
24/06/2022;139672;Store 11;35;;
24/06/2022;139449;Store 7;2;;
24/06/2022;139618;Store 8;2;;
24/06/2022;139602;Store 2;-9;;
24/06/2022;139583;Store 9;40;;
24/06/2022;139454;Store 14;25;;
24/06/2022;139529;Store 5;1;;
24/06/2022;139830;Store 3;44;;
24/06/2022;139604;Store 14;21;;
24/06/2022;139772;Store 9;170;;
24/06/2022;139840;Store 10;23;;
24/06/2022;139935;Store 10;1;;
24/06/2022;139660;Store 8;118;;
24/06/2022;139675;Store 11;1;;
24/06/2022;139941;Store 14;81;;
24/06/2022;139470;Store 7;19;;
24/06/2022;139792;Store 12;24;;
24/06/2022;139897;Store 10;31;;
24/06/2022;139678;Store 4;200;;
24/06/2022;139905;Store 5;14;;
24/06/2022;139802;Store 7;36;;
24/06/2022;139724;Store 12;4;;
24/06/2022;139737;Store 15;57;;
24/06/2022;139484;Store 6;124;;
24/06/2022;139598;Store 16;33;;
24/06/2022;139488;Store 3;41;;
24/06/2022;139884;Store 11;8;;
24/06/2022;139657;Store 6;10;;
24/06/2022;139892;Store 10;50;;
24/06/2022;139766;Store 7;5;;
24/06/2022;139873;Store 9;51;;
24/06/2022;139647;Store 1;1;;
24/06/2022;139710;Store 15;4;;
25/06/2022;139555;Store 12;126;;
25/06/2022;139673;Store 6;4;;
25/06/2022;139794;Store 2;23;;
25/06/2022;139840;Store 16;4;;
25/06/2022;139790;Store 9;127;;
25/06/2022;139699;Store 5;96;;
25/06/2022;139853;Store 9;86;;
25/06/2022;139901;Store 14;16;;
25/06/2022;139491;Store 11;16;;
25/06/2022;139423;Store 12;98;;
25/06/2022;139465;Store 9;47;;
25/06/2022;139741;Store 7;75;;
25/06/2022;139762;Store 10;16;;
25/06/2022;139461;Store 12;37;;
25/06/2022;139413;Store 1;20;;
25/06/2022;139640;Store 11;96;;
25/06/2022;139926;Store 2;11;;
25/06/2022;139801;Store 14;2;;
25/06/2022;139845;Store 14;14;;
25/06/2022;139671;Store 1;9;;
25/06/2022;139468;Store 13;134;;
25/06/2022;139815;Store 10;78;;
25/06/2022;139437;Store 12;38;;
25/06/2022;139406;Store 13;197;;
25/06/2022;139416;Store 6;32;;
25/06/2022;139775;Store 13;10;;
25/06/2022;139516;Store 10;58;;
25/06/2022;139419;Store 16;5;;
25/06/2022;139534;Store 4;51;;
25/06/2022;139668;Store 13;11;;
25/06/2022;139904;Store 12;69;;
25/06/2022;139593;Store 5;59;;
25/06/2022;139472;Store 8;57;;
25/06/2022;139557;Store 6;18;;
25/06/2022;139553;Store 8;40;;
25/06/2022;139425;Store 5;17;;
25/06/2022;139768;Store 5;1023;;
25/06/2022;139712;Store 1;6;;
25/06/2022;139621;Store 5;65;;
25/06/2022;139511;Store 11;48;;
25/06/2022;139553;Store 12;11;;
25/06/2022;139851;Store 4;63;;
26/06/2022;139400;Store 12;137;;
26/06/2022;139682;Store 16;26;;
26/06/2022;139921;Store 16;68;;
26/06/2022;139856;Store 3;28;;
26/06/2022;139833;Store 11;567;;
26/06/2022;139779;Store 7;2;;
26/06/2022;139416;Store 1;61;;
26/06/2022;139487;Store 14;212;;
26/06/2022;139779;Store 4;884;;
26/06/2022;139686;Store 1;11;;
26/06/2022;139943;Store 16;62;;
26/06/2022;139727;Store 14;40;;
26/06/2022;139527;Store 15;3;;
26/06/2022;139816;Store 5;76;;
26/06/2022;139928;Store 16;5;;
26/06/2022;139455;Store 4;11;;
26/06/2022;139483;Store 10;0;;
26/06/2022;139481;Store 6;698;;
26/06/2022;139770;Store 4;344;;
26/06/2022;139599;Store 9;4;;
26/06/2022;139411;Store 12;70;;
26/06/2022;139489;Store 12;30;;
26/06/2022;139753;Store 15;6;;
26/06/2022;139658;Store 1;54;;
26/06/2022;139404;Store 8;80;;
26/06/2022;139938;Store 11;29;;
26/06/2022;139451;Store 10;53;;
27/06/2022;139679;Store 10;13;;
27/06/2022;139570;Store 13;54;;
27/06/2022;139606;Store 8;51;;
27/06/2022;139770;Store 5;37;;
27/06/2022;139508;Store 13;10;;
27/06/2022;139819;Store 16;131;;
27/06/2022;139686;Store 12;22;;
27/06/2022;139579;Store 3;25;;
27/06/2022;139463;Store 16;130;;
27/06/2022;139834;Store 11;258;;
27/06/2022;139430;Store 1;48;;
27/06/2022;139659;Store 14;7;;
27/06/2022;139909;Store 14;63;;
27/06/2022;139757;Store 3;60;;
27/06/2022;139710;Store 13;40;;
27/06/2022;139419;Store 16;156;;
27/06/2022;139475;Store 3;147;;
27/06/2022;139728;Store 4;190;;
27/06/2022;139685;Store 3;1;;
27/06/2022;139531;Store 9;163;;
27/06/2022;139833;Store 12;383;;
27/06/2022;139722;Store 16;336;;
27/06/2022;139864;Store 9;40;;
27/06/2022;139499;Store 5;27;;
27/06/2022;139863;Store 15;23;;
27/06/2022;139808;Store 12;32;;
27/06/2022;139577;Store 11;61;;
27/06/2022;139899;Store 11;3;;
27/06/2022;139878;Store 13;12;;
27/06/2022;139878;Store 5;1922;;
27/06/2022;139837;Store 11;87;;
27/06/2022;139610;Store 5;36;;
27/06/2022;139739;Store 15;43;;
27/06/2022;139913;Store 11;86;;
27/06/2022;139604;Store 7;3;;
27/06/2022;139858;Store 16;7;;
27/06/2022;139845;Store 10;168;;
27/06/2022;139548;Store 9;308;;
27/06/2022;139436;Store 2;81;;
28/06/2022;139928;Store 4;85;;
28/06/2022;139499;Store 10;22;;
28/06/2022;139773;Store 4;28;;
